Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
4_39,-25817299#2,1167944482#6,34,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791,0.9127536384870708,0.02684569524961973,1.3051410258256946,0.020569191158967562,18.0,0.0
4_40,-25817299#2,1226715337#1,22,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006,0.7027526243180253,0.03194330110536479,1.3051410258256946,0.02447498046056435,18.0,0.0
4_41,-25817299#2,1226715337#3,19,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772,0.7984314210491289,0.04202270637100678,1.3051410258256946,0.032197828081008496,18.0,0.0
4_42,-25817299#2,1226715337#5,22,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208,0.7785571920804244,0.035388963276382926,1.3051410258256946,0.027115049313536196,18.0,0.0
4_43,-25817299#2,129127808-AddedOnRampEdge,25,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295,0.7935542990152231,0.031742171960608925,1.3051410258256946,0.024320875164066894,18.0,0.0
4_44,-25817299#2,134810311#1,12,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756,0.6604574617230957,0.055038121810257974,1.3051410258256946,0.04217024882459597,18.0,0.0
4_45,-25817299#2,147036178,2,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593,0.7846793014151279,0.39233965070756394,1.3051410258256946,0.3006109247537837,18.0,0.0
4_46,-25817299#2,173765024,36,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272,0.5968269547678118,0.016578526521328105,1.3051410258256946,0.012702479037343674,18.0,0.0
4_47,-25817299#2,25817299#2,2,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062,0.8339586496935305,0.41697932484676525,1.3051410258256946,0.3194898609389466,18.0,0.0
4_48,-25817299#2,30002087#1,36,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573,0.7988160592588963,0.022189334979413784,1.3051410258256946,0.017001484544841235,18.0,0.0
4_49,-25817299#2,380822316#2-AddedOnRampEdge,24,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.106763993263314,16.853544489327305,41.10586575211826,16.853629734176355,0.7553217941564718,0.031471741423186324,1.3051410258256946,0.024113671090276085,18.0,0.0
