Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
2_1,-25634153#2,-256677977,26,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10450954428582,16.871651082575962,41.10456510973252,16.872477433605628,0.5200785173341563,0.020003019897467552,1.4345179579558385,0.013944070749711272,26.0,0.0
2_2,-25634153#2,-25748495,31,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10353883851455,16.871655188195383,41.103515666810864,16.87044227855002,0.8230576188459208,0.02655024576922325,1.4345179579558385,0.018508130638571343,26.0,0.0
2_3,-25634153#2,-316549013#0,3,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10445259405902,16.876042926170484,41.10436880868841,16.875761886209244,0.5358234426938973,0.17860781423129907,1.4345179579558385,0.12450719995573419,26.0,0.0
2_4,-25634153#2,-31951057,37,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10836405905024,16.870571573316074,41.10880559118211,16.870655444350444,0.7286020905114765,0.01969194839220207,1.4345179579558385,0.01372722333867659,26.0,0.0
2_5,-25634153#2,-608842788,19,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10814243673671,16.874186571324426,41.10813805327221,16.874870976018755,0.9530471688200612,0.05016037730631901,1.4345179579558385,0.034966712705218846,26.0,0.0
2_6,-25634153#2,1218701183#0,23,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10724146966218,16.87742479905898,41.10720934823202,16.87762157039797,0.568221490153214,0.02470528218057452,1.4345179579558385,0.017222009695702305,26.0,0.0
2_7,-25634153#2,1219598856#0,8,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.105709425071495,16.87508434379606,41.10600946787193,16.875045247470027,0.5865279937647704,0.0733159992205963,1.4345179579558385,0.05110845689591104,26.0,0.0
2_8,-25634153#2,1219606327,15,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10712583087676,16.874581370472423,41.10710214853407,16.87435955003989,0.9353602092946987,0.062357347286313244,1.4345179579558385,0.04346919948996059,26.0,0.0
2_9,-25634153#2,1219744683,25,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.10732110319105,16.8777613495144,41.10733798267452,16.877764688678635,0.5047701201946216,0.020190804807784866,1.4345179579558385,0.014074975287556796,26.0,0.0
2_10,-25634153#2,1220606619#1,33,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.108816959023954,16.87701559688476,41.111533788969055,16.876450715532847,0.9494523686338687,0.028771283897996023,1.4345179579558385,0.02005641249621899,26.0,0.0
2_11,-25634153#2,1236906100,27,41.10440468148953,16.876739151748147,41.10462013718466,16.876617630310452,41.107448933153655,16.877721763272344,41.10745580783001,16.877714456595747,0.9943144226543674,0.0368264600983099,1.4345179579558385,0.025671661964264934,26.0,0.0
