0_168,-48874527#2,30674359#5,24
0_169,-48874527#2,30674385#2,18
0_170,-48874527#2,30674948,18
0_171,-48874527#2,30675059#0,8
0_172,-48874527#2,30675059#1,9
0_173,-48874527#2,33831688,26
0_174,-48874527#2,48563895#1,40
0_175,-48874527#2,48563902#0,15
0_176,-48874527#2,48874527#2,2
0_177,-48874527#2,50077954,28
0_178,-48874527#2,96606465,16
0_179,1226960836#0,-131752097#1,12
0_180,1226960836#0,-25654991#0,19
0_181,1226960836#0,-33831688,19
0_182,1226960836#0,-48874524,31
0_183,1226960836#0,-50077954,24
0_184,1226960836#0,-50370694#0,8
0_185,1226960836#0,114953453#6,16
0_186,1226960836#0,1223050325#0,29
0_187,1226960836#0,1223050326,28
0_188,1226960836#0,1226960836#1,2
0_189,1226960836#0,131750844#7,18
0_190,1226960836#0,131750844#8,19
0_191,1226960836#0,131750844#9,20
0_192,1226960836#0,131750850#0,34
0_193,1226960836#0,131750853#0,31
0_194,1226960836#0,131750853#2,33
0_195,1226960836#0,131752095#2,19
0_196,1226960836#0,25817423#3,12
0_197,1226960836#0,25817735#2,11
0_198,1226960836#0,25819014#1,23
0_199,1226960836#0,25819014#2,24
0_200,1226960836#0,25819177#2,16
0_201,1226960836#0,25819177#3,17
0_202,1226960836#0,25819177#5,19
0_203,1226960836#0,28279138#5,8
0_204,1226960836#0,28921528#2,24
0_205,1226960836#0,28921528#8,17
0_206,1226960836#0,30672980#0,16
0_207,1226960836#0,30672980#6,19
0_208,1226960836#0,30673346,16
0_209,1226960836#0,30674315#11,32
0_210,1226960836#0,30674315#8,32
0_211,1226960836#0,30674315#9,33
0_212,1226960836#0,30674359#4,34
0_213,1226960836#0,30674359#5,35
0_214,1226960836#0,30674385#2,29
0_215,1226960836#0,30674948,9
0_216,1226960836#0,30675059#0,29
0_217,1226960836#0,30675059#1,30
0_218,1226960836#0,33831688,20
0_219,1226960836#0,48563895#1,18
0_220,1226960836#0,48563902#0,6
0_221,1226960836#0,48874527#2,21
0_222,1226960836#0,50077954,25
0_223,1226960836#0,96606465,7
0_224,131750844#6,-131752097#1,9
0_225,131750844#6,-25654991#0,33
0_226,131750844#6,-33831688,16
0_227,131750844#6,-48874524,27
0_228,131750844#6,-50077954,22
0_229,131750844#6,-50370694#0,22
0_230,131750844#6,114953453#6,28
0_231,131750844#6,1223050325#0,13
0_232,131750844#6,1223050326,12
0_233,131750844#6,1226960836#1,35
0_234,131750844#6,131750844#7,2
0_235,131750844#6,131750844#8,3
0_236,131750844#6,131750844#9,4
0_237,131750844#6,131750850#0,18
0_238,131750844#6,131750853#0,15
0_239,131750844#6,131750853#2,17
0_240,131750844#6,131752095#2,17
0_241,131750844#6,25817423#3,26
0_242,131750844#6,25817735#2,22
0_243,131750844#6,25819014#1,7
0_244,131750844#6,25819014#2,8
0_245,131750844#6,25819177#2,30
0_246,131750844#6,25819177#3,31
0_247,131750844#6,25819177#5,33
0_248,131750844#6,28279138#5,15
0_249,131750844#6,28921528#2,22
0_250,131750844#6,28921528#8,19
0_251,131750844#6,30672980#0,36
0_252,131750844#6,30672980#6,33
0_253,131750844#6,30673346,28
0_254,131750844#6,30674315#11,16
0_255,131750844#6,30674315#8,28
0_256,131750844#6,30674315#9,29
0_257,131750844#6,30674359#4,18
0_258,131750844#6,30674359#5,19
0_259,131750844#6,30674385#2,13
0_260,131750844#6,30674948,23
0_261,131750844#6,30675059#0,13
0_262,131750844#6,30675059#1,14
0_263,131750844#6,33831688,17
0_264,131750844#6,48563895#1,35
0_265,131750844#6,48563902#0,20
0_266,131750844#6,48874527#2,23
0_267,131750844#6,50077954,23
0_268,131750844#6,96606465,21
0_269,131750844#7,-131752097#1,8
0_270,131750844#7,-25654991#0,32
0_271,131750844#7,-33831688,15
0_272,131750844#7,-48874524,26
0_273,131750844#7,-50077954,21
0_274,131750844#7,-50370694#0,21
0_275,131750844#7,114953453#6,27
0_276,131750844#7,1223050325#0,12
0_277,131750844#7,1223050326,11
0_278,131750844#7,1226960836#1,34
0_279,131750844#7,131750844#8,2
0_280,131750844#7,131750844#9,3
0_281,131750844#7,131750850#0,17
0_282,131750844#7,131750853#0,14
0_283,131750844#7,131750853#2,16
0_284,131750844#7,131752095#2,16
0_285,131750844#7,25817423#3,25
0_286,131750844#7,25817735#2,21
0_287,131750844#7,25819014#1,6
0_288,131750844#7,25819014#2,7
0_289,131750844#7,25819177#2,29
0_290,131750844#7,25819177#3,30
0_291,131750844#7,25819177#5,32
0_292,131750844#7,28279138#5,14
0_293,131750844#7,28921528#2,21
0_294,131750844#7,28921528#8,18
0_295,131750844#7,30672980#0,35
0_296,131750844#7,30672980#6,32
0_297,131750844#7,30673346,27
0_298,131750844#7,30674315#11,15
0_299,131750844#7,30674315#8,27
0_300,131750844#7,30674315#9,28
0_301,131750844#7,30674359#4,17
0_302,131750844#7,30674359#5,18
0_303,131750844#7,30674385#2,12
0_304,131750844#7,30674948,22
0_305,131750844#7,30675059#0,12
0_306,131750844#7,30675059#1,13
0_307,131750844#7,33831688,16
0_308,131750844#7,48563895#1,34
0_309,131750844#7,48563902#0,19
0_310,131750844#7,48874527#2,22
0_311,131750844#7,50077954,22
0_312,131750844#7,96606465,20
0_313,131750850#0,-131752097#1,17
0_314,131750850#0,-25654991#0,16
0_315,131750850#0,-33831688,24
0_316,131750850#0,-48874524,35
0_317,131750850#0,-50077954,21
0_318,131750850#0,-50370694#0,5
0_319,131750850#0,114953453#6,13
0_320,131750850#0,1223050325#0,21
0_321,131750850#0,1223050326,20
0_322,131750850#0,1226960836#1,18
0_323,131750850#0,131750844#7,10
0_324,131750850#0,131750844#8,11
0_325,131750850#0,131750844#9,12
0_326,131750850#0,131750853#0,23
0_327,131750850#0,131750853#2,25
0_328,131750850#0,131752095#2,16
0_329,131750850#0,25817423#3,9
0_330,131750850#0,25817735#2,8
0_331,131750850#0,25819014#1,15
0_332,131750850#0,25819014#2,16
0_333,131750850#0,25819177#2,13
0_334,131750850#0,25819177#3,14
0_335,131750850#0,25819177#5,16
0_336,131750850#0,28279138#5,5
0_337,131750850#0,28921528#2,21
0_338,131750850#0,28921528#8,14
0_339,131750850#0,30672980#0,13
0_340,131750850#0,30672980#6,16
0_341,131750850#0,30673346,13
0_342,131750850#0,30674315#11,24
0_343,131750850#0,30674315#8,36
0_344,131750850#0,30674315#9,37
0_345,131750850#0,30674359#4,26
0_346,131750850#0,30674359#5,27
0_347,131750850#0,30674385#2,21
0_348,131750850#0,30674948,6
0_349,131750850#0,30675059#0,21
0_350,131750850#0,30675059#1,22
0_351,131750850#0,33831688,25
0_352,131750850#0,48563895#1,15
0_353,131750850#0,48563902#0,3
0_354,131750850#0,48874527#2,18
0_355,131750850#0,50077954,22
0_356,131750850#0,96606465,4
0_357,131750853#0,-131752097#1,20
0_358,131750853#0,-25654991#0,19
0_359,131750853#0,-33831688,27
0_360,131750853#0,-48874524,38
0_361,131750853#0,-50077954,24
0_362,131750853#0,-50370694#0,8
0_363,131750853#0,114953453#6,16
0_364,131750853#0,1223050325#0,24
0_365,131750853#0,1223050326,23
0_366,131750853#0,1226960836#1,21
0_367,131750853#0,131750844#7,13
0_368,131750853#0,131750844#8,14
0_369,131750853#0,131750844#9,15
0_370,131750853#0,131750850#0,4
0_371,131750853#0,131750853#2,3
0_372,131750853#0,131752095#2,19
0_373,131750853#0,25817423#3,12
0_374,131750853#0,25817735#2,11
0_375,131750853#0,25819014#1,18
0_376,131750853#0,25819014#2,19
0_377,131750853#0,25819177#2,16
0_378,131750853#0,25819177#3,17
0_379,131750853#0,25819177#5,19
0_380,131750853#0,28279138#5,8
0_381,131750853#0,28921528#2,24
0_382,131750853#0,28921528#8,17
0_383,131750853#0,30672980#0,16
0_384,131750853#0,30672980#6,19
0_385,131750853#0,30673346,16
0_386,131750853#0,30674315#11,27
0_387,131750853#0,30674315#8,39
0_388,131750853#0,30674315#9,40
0_389,131750853#0,30674359#4,29
0_390,131750853#0,30674359#5,30
0_391,131750853#0,30674385#2,24
0_392,131750853#0,30674948,9
0_393,131750853#0,30675059#0,24
0_394,131750853#0,30675059#1,25
0_395,131750853#0,33831688,28
0_396,131750853#0,48563895#1,18
0_397,131750853#0,48563902#0,6
0_398,131750853#0,48874527#2,21
0_399,131750853#0,50077954,25
0_400,131750853#0,96606465,7
0_401,131750853#2,-131752097#1,18
0_402,131750853#2,-25654991#0,17
0_403,131750853#2,-33831688,25
0_404,131750853#2,-48874524,36
0_405,131750853#2,-50077954,22
0_406,131750853#2,-50370694#0,6
0_407,131750853#2,114953453#6,14
0_408,131750853#2,1223050325#0,22
0_409,131750853#2,1223050326,21
0_410,131750853#2,1226960836#1,19
0_411,131750853#2,131750844#7,11
0_412,131750853#2,131750844#8,12
0_413,131750853#2,131750844#9,13
0_414,131750853#2,131750850#0,2
0_415,131750853#2,131750853#0,24
0_416,131750853#2,131752095#2,17
0_417,131750853#2,25817423#3,10
0_418,131750853#2,25817735#2,9
0_419,131750853#2,25819014#1,16
0_420,131750853#2,25819014#2,17
0_421,131750853#2,25819177#2,14
0_422,131750853#2,25819177#3,15
0_423,131750853#2,25819177#5,17
0_424,131750853#2,28279138#5,6
0_425,131750853#2,28921528#2,22
0_426,131750853#2,28921528#8,15
0_427,131750853#2,30672980#0,14
0_428,131750853#2,30672980#6,17
0_429,131750853#2,30673346,14
0_430,131750853#2,30674315#11,25
0_431,131750853#2,30674315#8,37
0_432,131750853#2,30674315#9,38
0_433,131750853#2,30674359#4,27
0_434,131750853#2,30674359#5,28
0_435,131750853#2,30674385#2,22
0_436,131750853#2,30674948,7
0_437,131750853#2,30675059#0,22
0_438,131750853#2,30675059#1,23
0_439,131750853#2,33831688,26
0_440,131750853#2,48563895#1,16
0_441,131750853#2,48563902#0,4
0_442,131750853#2,48874527#2,19
0_443,131750853#2,50077954,23
0_444,131750853#2,96606465,5
0_445,131752095#2,-131752097#1,26
0_446,131752095#2,-25654991#0,25
0_447,131752095#2,-33831688,33
0_448,131752095#2,-48874524,13
0_449,131752095#2,-50077954,6
0_450,131752095#2,-50370694#0,25
0_451,131752095#2,114953453#6,21
0_452,131752095#2,1223050325#0,16
0_453,131752095#2,1223050326,15
0_454,131752095#2,1226960836#1,31
0_455,131752095#2,131750844#7,19
0_456,131752095#2,131750844#8,20
0_457,131752095#2,131750844#9,21
0_458,131752095#2,131750850#0,21
0_459,131752095#2,131750853#0,18
0_460,131752095#2,131750853#2,20
0_461,131752095#2,25817423#3,19
0_462,131752095#2,25817735#2,39
0_463,131752095#2,25819014#1,20
0_464,131752095#2,25819014#2,21
0_465,131752095#2,25819177#2,26
0_466,131752095#2,25819177#3,27
0_467,131752095#2,25819177#5,29
0_468,131752095#2,28279138#5,25
0_469,131752095#2,28921528#2,6
0_470,131752095#2,28921528#8,12
0_471,131752095#2,30672980#0,20
0_472,131752095#2,30672980#6,27
0_473,131752095#2,30673346,21
0_474,131752095#2,30674315#11,29
0_475,131752095#2,30674315#8,14
0_476,131752095#2,30674315#9,15
0_477,131752095#2,30674359#4,31
0_478,131752095#2,30674359#5,32
0_479,131752095#2,30674385#2,26
0_480,131752095#2,30674948,26
0_481,131752095#2,30675059#0,16
0_482,131752095#2,30675059#1,17
0_483,131752095#2,33831688,34
0_484,131752095#2,48563895#1,19
0_485,131752095#2,48563902#0,23
0_486,131752095#2,48874527#2,16
0_487,131752095#2,50077954,7
0_488,131752095#2,96606465,24
0_489,151503388#1,-131752097#1,4
0_490,151503388#1,-25654991#0,33
0_491,151503388#1,-33831688,11
0_492,151503388#1,-48874524,27
0_493,151503388#1,-50077954,22
0_494,151503388#1,-50370694#0,22
0_495,151503388#1,114953453#6,28
0_496,151503388#1,1223050325#0,13
0_497,151503388#1,1223050326,12
0_498,151503388#1,1226960836#1,35
0_499,151503388#1,131750844#7,17
0_500,151503388#1,131750844#8,18
0_501,151503388#1,131750844#9,19
0_502,151503388#1,131750850#0,18
0_503,151503388#1,131750853#0,15
0_504,151503388#1,131750853#2,17
0_505,151503388#1,131752095#2,17
0_506,151503388#1,25817423#3,26
0_507,151503388#1,25817735#2,17
0_508,151503388#1,25819014#1,7
0_509,151503388#1,25819014#2,8
0_510,151503388#1,25819177#2,30
0_511,151503388#1,25819177#3,31
0_512,151503388#1,25819177#5,33
0_513,151503388#1,28279138#5,10
0_514,151503388#1,28921528#2,22
0_515,151503388#1,28921528#8,19
0_516,151503388#1,30672980#0,36
0_517,151503388#1,30672980#6,33
0_518,151503388#1,30673346,28
0_519,151503388#1,30674315#11,16
0_520,151503388#1,30674315#8,28
0_521,151503388#1,30674315#9,29
0_522,151503388#1,30674359#4,18
0_523,151503388#1,30674359#5,19
0_524,151503388#1,30674385#2,13
0_525,151503388#1,30674948,23
0_526,151503388#1,30675059#0,13
0_527,151503388#1,30675059#1,14
0_528,151503388#1,33831688,12
0_529,151503388#1,48563895#1,35
0_530,151503388#1,48563902#0,20
0_531,151503388#1,48874527#2,23
0_532,151503388#1,50077954,23
0_533,151503388#1,96606465,21
0_534,25654991#0,-131752097#1,35
0_535,25654991#0,-25654991#0,2
0_536,25654991#0,-33831688,42
0_537,25654991#0,-48874524,24
0_538,25654991#0,-50077954,16
0_539,25654991#0,-50370694#0,20
0_540,25654991#0,114953453#6,27
0_541,25654991#0,1223050325#0,25
0_542,25654991#0,1223050326,24
0_543,25654991#0,1226960836#1,14
0_544,25654991#0,131750844#7,28
0_545,25654991#0,131750844#8,29
0_546,25654991#0,131750844#9,30
0_547,25654991#0,131750850#0,30
0_548,25654991#0,131750853#0,27
0_549,25654991#0,131750853#2,29
0_550,25654991#0,131752095#2,23
0_551,25654991#0,25817423#3,25
0_552,25654991#0,25817735#2,23
0_553,25654991#0,25819014#1,29
0_554,25654991#0,25819014#2,30
0_555,25654991#0,25819177#2,9
0_556,25654991#0,25819177#3,10
0_557,25654991#0,25819177#5,12
0_558,25654991#0,28279138#5,20
0_559,25654991#0,28921528#2,16
0_560,25654991#0,28921528#8,21
0_561,25654991#0,30672980#0,7
0_562,25654991#0,30672980#6,6
0_563,25654991#0,30673346,27
0_564,25654991#0,30674315#11,28
0_565,25654991#0,30674315#8,25
0_566,25654991#0,30674315#9,26
0_567,25654991#0,30674359#4,29
0_568,25654991#0,30674359#5,30
0_569,25654991#0,30674385#2,30
0_570,25654991#0,30674948,21
0_571,25654991#0,30675059#0,25
0_572,25654991#0,30675059#1,26
0_573,25654991#0,33831688,43
0_574,25654991#0,48563895#1,9
0_575,25654991#0,48563902#0,18
0_576,25654991#0,48874527#2,25
0_577,25654991#0,50077954,17
0_578,25654991#0,96606465,19
0_579,25756821#0,-131752097#1,6
0_580,25756821#0,-25654991#0,18
0_581,25756821#0,-33831688,13
0_582,25756821#0,-48874524,37
0_583,25756821#0,-50077954,23
0_584,25756821#0,-50370694#0,7
0_585,25756821#0,114953453#6,15
0_586,25756821#0,1223050325#0,23
0_587,25756821#0,1223050326,22
0_588,25756821#0,1226960836#1,20
0_589,25756821#0,131750844#7,12
0_590,25756821#0,131750844#8,13
0_591,25756821#0,131750844#9,14
0_592,25756821#0,131750850#0,28
0_593,25756821#0,131750853#0,25
0_594,25756821#0,131750853#2,27
0_595,25756821#0,131752095#2,18
0_596,25756821#0,25817423#3,11
0_597,25756821#0,25817735#2,5
0_598,25756821#0,25819014#1,17
0_599,25756821#0,25819014#2,18
0_600,25756821#0,25819177#2,15
0_601,25756821#0,25819177#3,16
0_602,25756821#0,25819177#5,18
0_603,25756821#0,28279138#5,2
0_604,25756821#0,28921528#2,23
0_605,25756821#0,28921528#8,16
0_606,25756821#0,30672980#0,15
0_607,25756821#0,30672980#6,18
0_608,25756821#0,30673346,15
0_609,25756821#0,30674315#11,26
0_610,25756821#0,30674315#8,38
0_611,25756821#0,30674315#9,39
0_612,25756821#0,30674359#4,28
0_613,25756821#0,30674359#5,29
0_614,25756821#0,30674385#2,23
0_615,25756821#0,30674948,8
0_616,25756821#0,30675059#0,23
0_617,25756821#0,30675059#1,24
0_618,25756821#0,33831688,14
0_619,25756821#0,48563895#1,17
0_620,25756821#0,48563902#0,5
0_621,25756821#0,48874527#2,20
0_622,25756821#0,50077954,24
0_623,25756821#0,96606465,6
0_624,25817423#1,-131752097#1,35
0_625,25817423#1,-25654991#0,10
0_626,25817423#1,-33831688,42
0_627,25817423#1,-48874524,24
0_628,25817423#1,-50077954,16
0_629,25817423#1,-50370694#0,18
0_630,25817423#1,114953453#6,27
0_631,25817423#1,1223050325#0,25
0_632,25817423#1,1223050326,24
0_633,25817423#1,1226960836#1,12
0_634,25817423#1,131750844#7,28
0_635,25817423#1,131750844#8,29
0_636,25817423#1,131750844#9,30
0_637,25817423#1,131750850#0,30
0_638,25817423#1,131750853#0,27
0_639,25817423#1,131750853#2,29
0_640,25817423#1,131752095#2,23
0_641,25817423#1,25817423#3,3
0_642,25817423#1,25817735#2,21
0_643,25817423#1,25819014#1,29
0_644,25817423#1,25819014#2,30
0_645,25817423#1,25819177#2,7
0_646,25817423#1,25819177#3,8
0_647,25817423#1,25819177#5,10
0_648,25817423#1,28279138#5,18
0_649,25817423#1,28921528#2,16
0_650,25817423#1,28921528#8,21
0_651,25817423#1,30672980#0,7
0_652,25817423#1,30672980#6,10
0_653,25817423#1,30673346,27
0_654,25817423#1,30674315#11,28
0_655,25817423#1,30674315#8,25
0_656,25817423#1,30674315#9,26
0_657,25817423#1,30674359#4,29
0_658,25817423#1,30674359#5,30
0_659,25817423#1,30674385#2,30
0_660,25817423#1,30674948,19
0_661,25817423#1,30675059#0,25
0_662,25817423#1,30675059#1,26
0_663,25817423#1,33831688,43
0_664,25817423#1,48563895#1,9
0_665,25817423#1,48563902#0,16
0_666,25817423#1,48874527#2,25
0_667,25817423#1,50077954,17
0_668,25817423#1,96606465,17
0_669,25817423#2,-131752097#1,34
0_670,25817423#2,-25654991#0,9
0_671,25817423#2,-33831688,41
0_672,25817423#2,-48874524,23
0_673,25817423#2,-50077954,15
0_674,25817423#2,-50370694#0,17
0_675,25817423#2,114953453#6,26
0_676,25817423#2,1223050325#0,24
0_677,25817423#2,1223050326,23
0_678,25817423#2,1226960836#1,11
0_679,25817423#2,131750844#7,27
0_680,25817423#2,131750844#8,28
0_681,25817423#2,131750844#9,29
0_682,25817423#2,131750850#0,29
0_683,25817423#2,131750853#0,26
0_684,25817423#2,131750853#2,28
0_685,25817423#2,131752095#2,22
0_686,25817423#2,25817423#3,2
0_687,25817423#2,25817735#2,20
0_688,25817423#2,25819014#1,28
0_689,25817423#2,25819014#2,29
0_690,25817423#2,25819177#2,6
0_691,25817423#2,25819177#3,7
0_692,25817423#2,25819177#5,9
0_693,25817423#2,28279138#5,17
0_694,25817423#2,28921528#2,15
0_695,25817423#2,28921528#8,20
0_696,25817423#2,30672980#0,6
0_697,25817423#2,30672980#6,9
0_698,25817423#2,30673346,26
0_699,25817423#2,30674315#11,27
0_700,25817423#2,30674315#8,24
0_701,25817423#2,30674315#9,25
0_702,25817423#2,30674359#4,28
0_703,25817423#2,30674359#5,29
0_704,25817423#2,30674385#2,29
0_705,25817423#2,30674948,18
0_706,25817423#2,30675059#0,24
0_707,25817423#2,30675059#1,25
0_708,25817423#2,33831688,42
0_709,25817423#2,48563895#1,8
0_710,25817423#2,48563902#0,15
0_711,25817423#2,48874527#2,24
0_712,25817423#2,50077954,16
0_713,25817423#2,96606465,16
0_714,25819014#0,-131752097#1,18
0_715,25819014#0,-25654991#0,28
0_716,25819014#0,-33831688,25
0_717,25819014#0,-48874524,22
0_718,25819014#0,-50077954,17
0_719,25819014#0,-50370694#0,17
0_720,25819014#0,114953453#6,23
0_721,25819014#0,1223050325#0,8
0_722,25819014#0,1223050326,7
0_723,25819014#0,1226960836#1,30
0_724,25819014#0,131750844#7,11
0_725,25819014#0,131750844#8,12
0_726,25819014#0,131750844#9,13
0_727,25819014#0,131750850#0,13
0_728,25819014#0,131750853#0,10
0_729,25819014#0,131750853#2,12
0_730,25819014#0,131752095#2,12
0_731,25819014#0,25817423#3,21
0_732,25819014#0,25817735#2,31
0_733,25819014#0,25819014#1,2
0_734,25819014#0,25819014#2,3
0_735,25819014#0,25819177#2,25
0_736,25819014#0,25819177#3,26
0_737,25819014#0,25819177#5,28
0_738,25819014#0,28279138#5,17
0_739,25819014#0,28921528#2,17
0_740,25819014#0,28921528#8,14
0_741,25819014#0,30672980#0,31
0_742,25819014#0,30672980#6,28
0_743,25819014#0,30673346,23
0_744,25819014#0,30674315#11,11
0_745,25819014#0,30674315#8,23
0_746,25819014#0,30674315#9,24
0_747,25819014#0,30674359#4,13
0_748,25819014#0,30674359#5,14
0_749,25819014#0,30674385#2,8
0_750,25819014#0,30674948,18
0_751,25819014#0,30675059#0,8
0_752,25819014#0,30675059#1,9
0_753,25819014#0,33831688,26
0_754,25819014#0,48563895#1,30
0_755,25819014#0,48563902#0,15
0_756,25819014#0,48874527#2,18
0_757,25819014#0,50077954,18
0_758,25819014#0,96606465,16
0_759,25819014#5,-131752097#1,13
0_760,25819014#5,-25654991#0,23
0_761,25819014#5,-33831688,20
0_762,25819014#5,-48874524,27
0_763,25819014#5,-50077954,22
0_764,25819014#5,-50370694#0,12
0_765,25819014#5,114953453#6,28
0_766,25819014#5,1223050325#0,3
0_767,25819014#5,1223050326,2
0_768,25819014#5,1226960836#1,25
0_769,25819014#5,131750844#7,6
0_770,25819014#5,131750844#8,7
0_771,25819014#5,131750844#9,8
0_772,25819014#5,131750850#0,8
0_773,25819014#5,131750853#0,5
0_774,25819014#5,131750853#2,7
0_775,25819014#5,131752095#2,17
0_776,25819014#5,25817423#3,16
0_777,25819014#5,25817735#2,26
