3_102,-151503393,1157760112#1-AddedOffRampEdge,17
3_103,-151503393,1157760112#1-AddedOnRampEdge,15
3_104,-151503393,1158669976,15
3_105,-151503393,1177928034#2,19
3_106,-151503393,1177928034#4,16
3_107,-151503393,1177928034#6,14
3_108,-151503393,1177928034#7,15
3_109,-151503393,1177928034#9,17
3_110,-151503393,1207872176,21
3_111,-151503393,1211804126,30
3_112,-151503393,1223054104#0,11
3_113,-151503393,1223054104#2,13
3_114,-151503393,128617366#1,36
3_115,-151503393,129127803#6,26
3_116,-151503393,159344785#0,17
3_117,-151503393,159344785#2,19
3_118,-151503393,25817392#11,16
3_119,-151503393,25838210#1,25
3_120,-151503393,27237138,26
3_121,-151503393,30673027,19
3_122,-151503393,31785294,25
3_123,-151503393,416563917#2,20
3_124,-151503393,431858310,22
3_125,-151503393,48563895#5,30
3_126,-151503393,559456673#1,16
3_127,-151503393,559456673#3,18
3_128,-151503393,559456673#4,19
3_129,-151503393,559495119#0,8
3_130,-151503393,559495119#2,10
3_131,-151503393,559495119#4,12
3_132,-151503393,559495121#3,16
3_133,-151503393,559495121#6,19
3_134,-151503393,559495121#9,22
3_135,-151503393,577223393#0,15
3_136,-151503393,577223393#2,17
3_137,-151503393,577223395,14
3_138,-27237138,-151505951,30
3_139,-27237138,-173680979#2,29
3_140,-27237138,-31785293,4
3_141,-27237138,-431858308,5
3_142,-27237138,-50370685,30
3_143,-27237138,-794480008,21
3_144,-27237138,-95637907,32
3_145,-27237138,101269230#2,37
3_146,-27237138,108634758#0,33
3_147,-27237138,1157760112#1,16
3_148,-27237138,1157760112#1-AddedOffRampEdge,17
3_149,-27237138,1157760112#1-AddedOnRampEdge,15
3_150,-27237138,1158669976,15
3_151,-27237138,1177928034#2,10
3_152,-27237138,1177928034#4,12
3_153,-27237138,1177928034#6,14
3_154,-27237138,1177928034#7,15
3_155,-27237138,1177928034#9,17
3_156,-27237138,1207872176,7
3_157,-27237138,1211804126,30
3_158,-27237138,1223054104#0,38
3_159,-27237138,1223054104#2,40
3_160,-27237138,128617366#1,44
3_161,-27237138,129127803#6,2
3_162,-27237138,159344785#0,25
3_163,-27237138,159344785#2,27
3_164,-27237138,25817392#11,24
3_165,-27237138,25838210#1,33
3_166,-27237138,27237138,2
3_167,-27237138,30673027,15
3_168,-27237138,31785294,3
3_169,-27237138,416563917#2,28
3_170,-27237138,431858310,6
3_171,-27237138,48563895#5,38
3_172,-27237138,559456673#1,12
3_173,-27237138,559456673#3,14
3_174,-27237138,559456673#4,15
3_175,-27237138,559495119#0,23
3_176,-27237138,559495119#2,22
3_177,-27237138,559495119#4,20
3_178,-27237138,559495121#3,24
3_179,-27237138,559495121#6,27
3_180,-27237138,559495121#9,30
3_181,-27237138,577223393#0,42
3_182,-27237138,577223393#2,44
3_183,-27237138,577223395,41
3_184,-31785294,-151505951,29
3_185,-31785294,-173680979#2,28
3_186,-31785294,-31785293,3
3_187,-31785294,-431858308,4
3_188,-31785294,-50370685,29
3_189,-31785294,-794480008,20
3_190,-31785294,-95637907,31
3_191,-31785294,101269230#2,36
3_192,-31785294,108634758#0,32
3_193,-31785294,1157760112#1,15
3_194,-31785294,1157760112#1-AddedOffRampEdge,16
3_195,-31785294,1157760112#1-AddedOnRampEdge,14
3_196,-31785294,1158669976,14
3_197,-31785294,1177928034#2,9
3_198,-31785294,1177928034#4,11
3_199,-31785294,1177928034#6,13
3_200,-31785294,1177928034#7,14
3_201,-31785294,1177928034#9,16
3_202,-31785294,1207872176,6
3_203,-31785294,1211804126,29
3_204,-31785294,1223054104#0,37
3_205,-31785294,1223054104#2,39
3_206,-31785294,128617366#1,43
3_207,-31785294,129127803#6,3
3_208,-31785294,159344785#0,24
3_209,-31785294,159344785#2,26
3_210,-31785294,25817392#11,23
3_211,-31785294,25838210#1,32
3_212,-31785294,27237138,3
3_213,-31785294,30673027,14
3_214,-31785294,31785294,2
3_215,-31785294,416563917#2,27
3_216,-31785294,431858310,5
3_217,-31785294,48563895#5,37
3_218,-31785294,559456673#1,11
3_219,-31785294,559456673#3,13
3_220,-31785294,559456673#4,14
3_221,-31785294,559495119#0,22
3_222,-31785294,559495119#2,21
3_223,-31785294,559495119#4,19
3_224,-31785294,559495121#3,23
3_225,-31785294,559495121#6,26
3_226,-31785294,559495121#9,29
3_227,-31785294,577223393#0,41
3_228,-31785294,577223393#2,43
3_229,-31785294,577223395,40
3_230,-431858310,-151505951,26
3_231,-431858310,-173680979#2,25
3_232,-431858310,-31785293,4
3_233,-431858310,-431858308,3
3_234,-431858310,-50370685,26
3_235,-431858310,-794480008,17
3_236,-431858310,-95637907,28
3_237,-431858310,101269230#2,33
3_238,-431858310,108634758#0,29
3_239,-431858310,1157760112#1,12
3_240,-431858310,1157760112#1-AddedOffRampEdge,13
3_241,-431858310,1157760112#1-AddedOnRampEdge,11
3_242,-431858310,1158669976,11
3_243,-431858310,1177928034#2,6
3_244,-431858310,1177928034#4,8
3_245,-431858310,1177928034#6,10
3_246,-431858310,1177928034#7,11
3_247,-431858310,1177928034#9,13
3_248,-431858310,1207872176,3
3_249,-431858310,1211804126,26
3_250,-431858310,1223054104#0,34
3_251,-431858310,1223054104#2,36
3_252,-431858310,128617366#1,40
3_253,-431858310,129127803#6,6
3_254,-431858310,159344785#0,21
3_255,-431858310,159344785#2,23
3_256,-431858310,25817392#11,20
3_257,-431858310,25838210#1,29
3_258,-431858310,27237138,6
3_259,-431858310,30673027,11
3_260,-431858310,31785294,5
3_261,-431858310,416563917#2,24
3_262,-431858310,431858310,2
3_263,-431858310,48563895#5,34
3_264,-431858310,559456673#1,8
3_265,-431858310,559456673#3,10
3_266,-431858310,559456673#4,11
3_267,-431858310,559495119#0,19
3_268,-431858310,559495119#2,18
3_269,-431858310,559495119#4,16
3_270,-431858310,559495121#3,20
3_271,-431858310,559495121#6,23
3_272,-431858310,559495121#9,26
3_273,-431858310,577223393#0,38
3_274,-431858310,577223393#2,40
3_275,-431858310,577223395,37
3_276,101269229#0,-151505951,37
3_277,101269229#0,-173680979#2,36
3_278,101269229#0,-31785293,31
3_279,101269229#0,-431858308,30
3_280,101269229#0,-50370685,12
3_281,101269229#0,-794480008,21
3_282,101269229#0,-95637907,12
3_283,101269229#0,101269230#2,11
3_284,101269229#0,108634758#0,15
3_285,101269229#0,1157760112#1,23
3_286,101269229#0,1157760112#1-AddedOffRampEdge,24
3_287,101269229#0,1157760112#1-AddedOnRampEdge,22
3_288,101269229#0,1158669976,22
3_289,101269229#0,1177928034#2,26
3_290,101269229#0,1177928034#4,23
3_291,101269229#0,1177928034#6,21
3_292,101269229#0,1177928034#7,22
3_293,101269229#0,1177928034#9,24
3_294,101269229#0,1207872176,28
3_295,101269229#0,1211804126,37
3_296,101269229#0,1223054104#0,18
3_297,101269229#0,1223054104#2,20
3_298,101269229#0,128617366#1,26
3_299,101269229#0,129127803#6,33
3_300,101269229#0,159344785#0,12
3_301,101269229#0,159344785#2,14
3_302,101269229#0,25817392#11,11
3_303,101269229#0,25838210#1,7
3_304,101269229#0,27237138,33
3_305,101269229#0,30673027,26
3_306,101269229#0,31785294,32
3_307,101269229#0,416563917#2,25
3_308,101269229#0,431858310,29
3_309,101269229#0,48563895#5,12
3_310,101269229#0,559456673#1,23
3_311,101269229#0,559456673#3,25
3_312,101269229#0,559456673#4,26
3_313,101269229#0,559495119#0,15
3_314,101269229#0,559495119#2,17
3_315,101269229#0,559495119#4,19
3_316,101269229#0,559495121#3,11
3_317,101269229#0,559495121#6,14
3_318,101269229#0,559495121#9,8
3_319,101269229#0,577223393#0,22
3_320,101269229#0,577223393#2,24
3_321,101269229#0,577223395,21
3_322,101269229#10,-151505951,29
3_323,101269229#10,-173680979#2,28
3_324,101269229#10,-31785293,23
3_325,101269229#10,-431858308,22
3_326,101269229#10,-50370685,21
3_327,101269229#10,-794480008,13
3_328,101269229#10,-95637907,4
3_329,101269229#10,101269230#2,28
3_330,101269229#10,108634758#0,24
3_331,101269229#10,1157760112#1,15
3_332,101269229#10,1157760112#1-AddedOffRampEdge,16
3_333,101269229#10,1157760112#1-AddedOnRampEdge,14
3_334,101269229#10,1158669976,14
3_335,101269229#10,1177928034#2,18
3_336,101269229#10,1177928034#4,15
3_337,101269229#10,1177928034#6,13
3_338,101269229#10,1177928034#7,14
3_339,101269229#10,1177928034#9,16
3_340,101269229#10,1207872176,20
3_341,101269229#10,1211804126,29
3_342,101269229#10,1223054104#0,10
3_343,101269229#10,1223054104#2,12
3_344,101269229#10,128617366#1,35
3_345,101269229#10,129127803#6,25
3_346,101269229#10,159344785#0,16
3_347,101269229#10,159344785#2,18
3_348,101269229#10,25817392#11,15
3_349,101269229#10,25838210#1,24
3_350,101269229#10,27237138,25
3_351,101269229#10,30673027,18
3_352,101269229#10,31785294,24
3_353,101269229#10,416563917#2,19
3_354,101269229#10,431858310,21
3_355,101269229#10,48563895#5,29
3_356,101269229#10,559456673#1,15
3_357,101269229#10,559456673#3,17
3_358,101269229#10,559456673#4,18
3_359,101269229#10,559495119#0,7
3_360,101269229#10,559495119#2,9
3_361,101269229#10,559495119#4,11
3_362,101269229#10,559495121#3,15
3_363,101269229#10,559495121#6,18
3_364,101269229#10,559495121#9,21
3_365,101269229#10,577223393#0,14
3_366,101269229#10,577223393#2,16
3_367,101269229#10,577223395,13
3_368,101269229#9,-151505951,30
3_369,101269229#9,-173680979#2,29
3_370,101269229#9,-31785293,24
3_371,101269229#9,-431858308,23
3_372,101269229#9,-50370685,22
3_373,101269229#9,-794480008,14
3_374,101269229#9,-95637907,5
3_375,101269229#9,101269230#2,29
3_376,101269229#9,108634758#0,25
3_377,101269229#9,1157760112#1,16
3_378,101269229#9,1157760112#1-AddedOffRampEdge,17
3_379,101269229#9,1157760112#1-AddedOnRampEdge,15
3_380,101269229#9,1158669976,15
3_381,101269229#9,1177928034#2,19
3_382,101269229#9,1177928034#4,16
3_383,101269229#9,1177928034#6,14
3_384,101269229#9,1177928034#7,15
3_385,101269229#9,1177928034#9,17
3_386,101269229#9,1207872176,21
3_387,101269229#9,1211804126,30
3_388,101269229#9,1223054104#0,11
3_389,101269229#9,1223054104#2,13
3_390,101269229#9,128617366#1,36
3_391,101269229#9,129127803#6,26
3_392,101269229#9,159344785#0,17
3_393,101269229#9,159344785#2,19
3_394,101269229#9,25817392#11,16
3_395,101269229#9,25838210#1,25
3_396,101269229#9,27237138,26
3_397,101269229#9,30673027,19
3_398,101269229#9,31785294,25
3_399,101269229#9,416563917#2,20
3_400,101269229#9,431858310,22
3_401,101269229#9,48563895#5,30
3_402,101269229#9,559456673#1,16
3_403,101269229#9,559456673#3,18
3_404,101269229#9,559456673#4,19
3_405,101269229#9,559495119#0,8
3_406,101269229#9,559495119#2,10
3_407,101269229#9,559495119#4,12
3_408,101269229#9,559495121#3,16
3_409,101269229#9,559495121#6,19
3_410,101269229#9,559495121#9,22
3_411,101269229#9,577223393#0,15
3_412,101269229#9,577223393#2,17
3_413,101269229#9,577223395,14
3_414,101269230#1,-151505951,40
3_415,101269230#1,-173680979#2,39
3_416,101269230#1,-31785293,34
3_417,101269230#1,-431858308,33
3_418,101269230#1,-50370685,15
3_419,101269230#1,-794480008,24
3_420,101269230#1,-95637907,24
3_421,101269230#1,101269230#2,2
3_422,101269230#1,108634758#0,18
3_423,101269230#1,1157760112#1,26
3_424,101269230#1,1157760112#1-AddedOffRampEdge,27
3_425,101269230#1,1157760112#1-AddedOnRampEdge,25
3_426,101269230#1,1158669976,25
3_427,101269230#1,1177928034#2,29
3_428,101269230#1,1177928034#4,26
3_429,101269230#1,1177928034#6,24
3_430,101269230#1,1177928034#7,25
3_431,101269230#1,1177928034#9,27
3_432,101269230#1,1207872176,31
3_433,101269230#1,1211804126,40
3_434,101269230#1,1223054104#0,30
3_435,101269230#1,1223054104#2,32
3_436,101269230#1,128617366#1,29
3_437,101269230#1,129127803#6,36
3_438,101269230#1,159344785#0,15
3_439,101269230#1,159344785#2,17
3_440,101269230#1,25817392#11,14
3_441,101269230#1,25838210#1,10
3_442,101269230#1,27237138,36
3_443,101269230#1,30673027,29
3_444,101269230#1,31785294,35
3_445,101269230#1,416563917#2,28
3_446,101269230#1,431858310,32
3_447,101269230#1,48563895#5,10
3_448,101269230#1,559456673#1,26
3_449,101269230#1,559456673#3,28
3_450,101269230#1,559456673#4,29
3_451,101269230#1,559495119#0,18
3_452,101269230#1,559495119#2,20
3_453,101269230#1,559495119#4,22
3_454,101269230#1,559495121#3,14
3_455,101269230#1,559495121#6,17
3_456,101269230#1,559495121#9,11
3_457,101269230#1,577223393#0,34
3_458,101269230#1,577223393#2,36
3_459,101269230#1,577223395,33
3_460,108634758#2,-151505951,30
3_461,108634758#2,-173680979#2,29
3_462,108634758#2,-31785293,24
3_463,108634758#2,-431858308,23
3_464,108634758#2,-50370685,10
3_465,108634758#2,-794480008,14
3_466,108634758#2,-95637907,12
3_467,108634758#2,101269230#2,17
3_468,108634758#2,108634758#0,13
3_469,108634758#2,1157760112#1,16
3_470,108634758#2,1157760112#1-AddedOffRampEdge,17
3_471,108634758#2,1157760112#1-AddedOnRampEdge,15
3_472,108634758#2,1158669976,15
3_473,108634758#2,1177928034#2,19
3_474,108634758#2,1177928034#4,16
3_475,108634758#2,1177928034#6,14
3_476,108634758#2,1177928034#7,15
3_477,108634758#2,1177928034#9,17
3_478,108634758#2,1207872176,21
3_479,108634758#2,1211804126,30
3_480,108634758#2,1223054104#0,18
3_481,108634758#2,1223054104#2,20
3_482,108634758#2,128617366#1,24
3_483,108634758#2,129127803#6,26
3_484,108634758#2,159344785#0,5
3_485,108634758#2,159344785#2,7
3_486,108634758#2,25817392#11,4
3_487,108634758#2,25838210#1,13
3_488,108634758#2,27237138,26
3_489,108634758#2,30673027,19
3_490,108634758#2,31785294,25
3_491,108634758#2,416563917#2,6
3_492,108634758#2,431858310,22
3_493,108634758#2,48563895#5,18
3_494,108634758#2,559456673#1,16
3_495,108634758#2,559456673#3,18
3_496,108634758#2,559456673#4,19
3_497,108634758#2,559495119#0,8
3_498,108634758#2,559495119#2,10
3_499,108634758#2,559495119#4,12
3_500,108634758#2,559495121#3,4
3_501,108634758#2,559495121#6,7
3_502,108634758#2,559495121#9,10
3_503,108634758#2,577223393#0,22
3_504,108634758#2,577223393#2,24
3_505,108634758#2,577223395,21
3_506,108634758#3,-151505951,29
3_507,108634758#3,-173680979#2,28
3_508,108634758#3,-31785293,23
3_509,108634758#3,-431858308,22
3_510,108634758#3,-50370685,9
3_511,108634758#3,-794480008,13
3_512,108634758#3,-95637907,11
3_513,108634758#3,101269230#2,16
3_514,108634758#3,108634758#0,12
3_515,108634758#3,1157760112#1,15
3_516,108634758#3,1157760112#1-AddedOffRampEdge,16
3_517,108634758#3,1157760112#1-AddedOnRampEdge,14
3_518,108634758#3,1158669976,14
3_519,108634758#3,1177928034#2,18
3_520,108634758#3,1177928034#4,15
3_521,108634758#3,1177928034#6,13
3_522,108634758#3,1177928034#7,14
3_523,108634758#3,1177928034#9,16
3_524,108634758#3,1207872176,20
3_525,108634758#3,1211804126,29
3_526,108634758#3,1223054104#0,17
3_527,108634758#3,1223054104#2,19
3_528,108634758#3,128617366#1,23
3_529,108634758#3,129127803#6,25
3_530,108634758#3,159344785#0,4
3_531,108634758#3,159344785#2,6
3_532,108634758#3,25817392#11,3
3_533,108634758#3,25838210#1,12
3_534,108634758#3,27237138,25
3_535,108634758#3,30673027,18
3_536,108634758#3,31785294,24
3_537,108634758#3,416563917#2,5
3_538,108634758#3,431858310,21
3_539,108634758#3,48563895#5,17
3_540,108634758#3,559456673#1,15
3_541,108634758#3,559456673#3,17
3_542,108634758#3,559456673#4,18
3_543,108634758#3,559495119#0,7
3_544,108634758#3,559495119#2,9
3_545,108634758#3,559495119#4,11
3_546,108634758#3,559495121#3,3
3_547,108634758#3,559495121#6,6
3_548,108634758#3,559495121#9,9
3_549,108634758#3,577223393#0,21
3_550,108634758#3,577223393#2,23
3_551,108634758#3,577223395,20
3_552,1146088387#0,-151505951,22
3_553,1146088387#0,-173680979#2,21
3_554,1146088387#0,-31785293,11
3_555,1146088387#0,-431858308,10
3_556,1146088387#0,-50370685,19
3_557,1146088387#0,-794480008,10
3_558,1146088387#0,-95637907,21
3_559,1146088387#0,101269230#2,26
3_560,1146088387#0,108634758#0,22
3_561,1146088387#0,1157760112#1,5
3_562,1146088387#0,1157760112#1-AddedOffRampEdge,6
3_563,1146088387#0,1157760112#1-AddedOnRampEdge,4
3_564,1146088387#0,1158669976,7
3_565,1146088387#0,1177928034#2,7
3_566,1146088387#0,1177928034#4,4
3_567,1146088387#0,1177928034#6,6
3_568,1146088387#0,1177928034#7,7
3_569,1146088387#0,1177928034#9,9
3_570,1146088387#0,1207872176,8
3_571,1146088387#0,1211804126,22
3_572,1146088387#0,1223054104#0,27
3_573,1146088387#0,1223054104#2,29
3_574,1146088387#0,128617366#1,33
3_575,1146088387#0,129127803#6,13
3_576,1146088387#0,159344785#0,14
3_577,1146088387#0,159344785#2,16
3_578,1146088387#0,25817392#11,13
3_579,1146088387#0,25838210#1,22
3_580,1146088387#0,27237138,13
3_581,1146088387#0,30673027,7
3_582,1146088387#0,31785294,12
3_583,1146088387#0,416563917#2,17
3_584,1146088387#0,431858310,9
3_585,1146088387#0,48563895#5,27
3_586,1146088387#0,559456673#1,4
3_587,1146088387#0,559456673#3,6
3_588,1146088387#0,559456673#4,7
3_589,1146088387#0,559495119#0,12
3_590,1146088387#0,559495119#2,11
3_591,1146088387#0,559495119#4,9
3_592,1146088387#0,559495121#3,13
3_593,1146088387#0,559495121#6,16
3_594,1146088387#0,559495121#9,19
3_595,1146088387#0,577223393#0,31
3_596,1146088387#0,577223393#2,33
3_597,1146088387#0,577223395,30
3_598,114953468,-151505951,27
3_599,114953468,-173680979#2,26
3_600,114953468,-31785293,16
3_601,114953468,-431858308,15
3_602,114953468,-50370685,24
3_603,114953468,-794480008,15
3_604,114953468,-95637907,26
3_605,114953468,101269230#2,31
3_606,114953468,108634758#0,27
3_607,114953468,1146088387#0,6
3_608,114953468,1157760112#1,10
3_609,114953468,1157760112#1-AddedOffRampEdge,11
3_610,114953468,1157760112#1-AddedOnRampEdge,9
3_611,114953468,1158669976,12
3_612,114953468,1177928034#2,12
3_613,114953468,1177928034#4,9
3_614,114953468,1177928034#6,11
3_615,114953468,1177928034#7,12
3_616,114953468,1177928034#9,14
3_617,114953468,1207872176,13
3_618,114953468,1211804126,27
3_619,114953468,1223054104#0,32
3_620,114953468,1223054104#2,34
3_621,114953468,128617366#1,38
3_622,114953468,129127803#6,18
3_623,114953468,159344785#0,19
3_624,114953468,159344785#2,21
3_625,114953468,25817392#11,18
3_626,114953468,25838210#1,27
3_627,114953468,27237138,18
3_628,114953468,30672817#1,3
3_629,114953468,30672817#1-AddedOnRampEdge,2
3_630,114953468,30672817#3,5
3_631,114953468,30673027,12
3_632,114953468,31785294,17
3_633,114953468,416563917#2,22
3_634,114953468,431858310,14
3_635,114953468,48563895#5,32
3_636,114953468,559456673#1,9
3_637,114953468,559456673#3,11
3_638,114953468,559456673#4,12
3_639,114953468,559495119#0,17
3_640,114953468,559495119#2,16
3_641,114953468,559495119#4,14
3_642,114953468,559495121#3,18
3_643,114953468,559495121#6,21
3_644,114953468,559495121#9,24
3_645,114953468,577223393#0,36
3_646,114953468,577223393#2,38
3_647,114953468,577223395,35
3_648,1157760112#1,-151505951,22
3_649,1157760112#1,-173680979#2,21
3_650,1157760112#1,-31785293,16
3_651,1157760112#1,-431858308,15
3_652,1157760112#1,-50370685,15
3_653,1157760112#1,-794480008,6
3_654,1157760112#1,-95637907,17
3_655,1157760112#1,101269230#2,22
3_656,1157760112#1,108634758#0,18
3_657,1157760112#1,1157760112#1-AddedOffRampEdge,2
3_658,1157760112#1,1157760112#1-AddedOnRampEdge,6
3_659,1157760112#1,1158669976,7
3_660,1157760112#1,1177928034#2,11
3_661,1157760112#1,1177928034#4,7
3_662,1157760112#1,1177928034#6,6
3_663,1157760112#1,1177928034#7,7
3_664,1157760112#1,1177928034#9,9
3_665,1157760112#1,1207872176,13
3_666,1157760112#1,1211804126,22
3_667,1157760112#1,1223054104#0,23
3_668,1157760112#1,1223054104#2,25
3_669,1157760112#1,128617366#1,29
3_670,1157760112#1,129127803#6,18
3_671,1157760112#1,159344785#0,10
3_672,1157760112#1,159344785#2,12
3_673,1157760112#1,25817392#11,9
3_674,1157760112#1,25838210#1,18
3_675,1157760112#1,27237138,18
3_676,1157760112#1,30673027,10
3_677,1157760112#1,31785294,17
3_678,1157760112#1,416563917#2,13
3_679,1157760112#1,431858310,14
3_680,1157760112#1,48563895#5,23
3_681,1157760112#1,559456673#1,7
3_682,1157760112#1,559456673#3,9
3_683,1157760112#1,559456673#4,10
3_684,1157760112#1,559495119#0,8
3_685,1157760112#1,559495119#2,7
3_686,1157760112#1,559495119#4,5
3_687,1157760112#1,559495121#3,9
3_688,1157760112#1,559495121#6,12
3_689,1157760112#1,559495121#9,15
3_690,1157760112#1,577223393#0,27
3_691,1157760112#1,577223393#2,29
3_692,1157760112#1,577223395,26
3_693,1157760112#1-AddedOffRampEdge,-151505951,21
3_694,1157760112#1-AddedOffRampEdge,-173680979#2,20
3_695,1157760112#1-AddedOffRampEdge,-31785293,15
3_696,1157760112#1-AddedOffRampEdge,-431858308,14
3_697,1157760112#1-AddedOffRampEdge,-50370685,14
3_698,1157760112#1-AddedOffRampEdge,-794480008,5
3_699,1157760112#1-AddedOffRampEdge,-95637907,16
3_700,1157760112#1-AddedOffRampEdge,101269230#2,21
3_701,1157760112#1-AddedOffRampEdge,108634758#0,17
3_702,1157760112#1-AddedOffRampEdge,1157760112#1,6
3_703,1157760112#1-AddedOffRampEdge,1157760112#1-AddedOnRampEdge,5
3_704,1157760112#1-AddedOffRampEdge,1158669976,6
3_705,1157760112#1-AddedOffRampEdge,1177928034#2,10
3_706,1157760112#1-AddedOffRampEdge,1177928034#4,6
3_707,1157760112#1-AddedOffRampEdge,1177928034#6,5
3_708,1157760112#1-AddedOffRampEdge,1177928034#7,6
3_709,1157760112#1-AddedOffRampEdge,1177928034#9,8
3_710,1157760112#1-AddedOffRampEdge,1207872176,12
3_711,1157760112#1-AddedOffRampEdge,1211804126,21
3_712,1157760112#1-AddedOffRampEdge,1223054104#0,22
3_713,1157760112#1-AddedOffRampEdge,1223054104#2,24
3_714,1157760112#1-AddedOffRampEdge,128617366#1,28
3_715,1157760112#1-AddedOffRampEdge,129127803#6,17
3_716,1157760112#1-AddedOffRampEdge,159344785#0,9
3_717,1157760112#1-AddedOffRampEdge,159344785#2,11
3_718,1157760112#1-AddedOffRampEdge,25817392#11,8
3_719,1157760112#1-AddedOffRampEdge,25838210#1,17
3_720,1157760112#1-AddedOffRampEdge,27237138,17
3_721,1157760112#1-AddedOffRampEdge,30673027,9
3_722,1157760112#1-AddedOffRampEdge,31785294,16
3_723,1157760112#1-AddedOffRampEdge,416563917#2,12
3_724,1157760112#1-AddedOffRampEdge,431858310,13
3_725,1157760112#1-AddedOffRampEdge,48563895#5,22
3_726,1157760112#1-AddedOffRampEdge,559456673#1,6
3_727,1157760112#1-AddedOffRampEdge,559456673#3,8
3_728,1157760112#1-AddedOffRampEdge,559456673#4,9
3_729,1157760112#1-AddedOffRampEdge,559495119#0,7
3_730,1157760112#1-AddedOffRampEdge,559495119#2,6
3_731,1157760112#1-AddedOffRampEdge,559495119#4,4
3_732,1157760112#1-AddedOffRampEdge,559495121#3,8
3_733,1157760112#1-AddedOffRampEdge,559495121#6,11
3_734,1157760112#1-AddedOffRampEdge,559495121#9,14
3_735,1157760112#1-AddedOffRampEdge,577223393#0,26
3_736,1157760112#1-AddedOffRampEdge,577223393#2,28
3_737,1157760112#1-AddedOffRampEdge,577223395,25
3_738,1157760112#1-AddedOnRampEdge,-151505951,23
3_739,1157760112#1-AddedOnRampEdge,-173680979#2,22
3_740,1157760112#1-AddedOnRampEdge,-31785293,17
