1_110,25586000#4,30671462#5,8
1_111,25586000#4,30690502#2,21
1_112,25586000#4,30690502#4,21
1_113,25586000#4,30690502#6,23
1_114,25586000#4,30690562#1,20
1_115,25586000#4,30700001#0,25
1_116,25586000#4,30701540,18
1_117,25748726#6,-25586000#4,15
1_118,25748726#6,-30690505#0,9
1_119,25748726#6,-30690563#0,9
1_120,25748726#6,-48563889,7
1_121,25748726#6,1223049032#2,4
1_122,25748726#6,135067339#2,19
1_123,25748726#6,151503390#1,11
1_124,25748726#6,25654957#1,22
1_125,25748726#6,25748726#4,5
1_126,25748726#6,25748820#3,9
1_127,25748726#6,30671462#5,11
1_128,25748726#6,30690502#2,10
1_129,25748726#6,30690502#4,10
1_130,25748726#6,30690502#6,12
1_131,25748726#6,30690562#1,9
1_132,25748726#6,30700001#0,20
1_133,25748726#6,30701540,23
1_134,25748820#1,-25586000#4,9
1_135,25748820#1,-30690505#0,15
1_136,25748820#1,-30690563#0,15
1_137,25748820#1,-48563889,14
1_138,25748820#1,1223049032#2,10
1_139,25748820#1,135067339#2,19
1_140,25748820#1,151503390#1,17
1_141,25748820#1,25654957#1,16
1_142,25748820#1,25748726#4,12
1_143,25748820#1,25748820#3,5
1_144,25748820#1,30671462#5,5
1_145,25748820#1,30690502#2,16
1_146,25748820#1,30690502#4,16
1_147,25748820#1,30690502#6,18
1_148,25748820#1,30690562#1,15
1_149,25748820#1,30700001#0,20
1_150,25748820#1,30701540,17
1_151,30671462#1,-25586000#4,11
1_152,30671462#1,-30690505#0,15
1_153,30671462#1,-30690563#0,15
1_154,30671462#1,-48563889,14
1_155,30671462#1,1223049032#2,10
1_156,30671462#1,135067339#2,19
1_157,30671462#1,151503390#1,17
1_158,30671462#1,25654957#1,18
1_159,30671462#1,25748726#4,12
1_160,30671462#1,25748820#3,9
1_161,30671462#1,30671462#5,7
1_162,30671462#1,30690502#2,16
1_163,30671462#1,30690502#4,16
1_164,30671462#1,30690502#6,18
1_165,30671462#1,30690562#1,15
1_166,30671462#1,30700001#0,20
1_167,30671462#1,30701540,19
1_168,30673862#1,-25586000#4,16
1_169,30673862#1,-30690505#0,14
1_170,30673862#1,-30690563#0,14
1_171,30673862#1,-48563889,13
1_172,30673862#1,1223049032#2,9
1_173,30673862#1,135067339#2,11
1_174,30673862#1,151503390#1,16
1_175,30673862#1,25654957#1,11
1_176,30673862#1,25748726#4,11
1_177,30673862#1,25748820#3,14
1_178,30673862#1,30671462#5,16
1_179,30673862#1,30690502#2,15
1_180,30673862#1,30690502#4,15
1_181,30673862#1,30690502#6,17
1_182,30673862#1,30690562#1,14
1_183,30673862#1,30700001#0,12
1_184,30673862#1,30701540,15
1_185,30673862#2,-25586000#4,15
1_186,30673862#2,-30690505#0,13
1_187,30673862#2,-30690563#0,13
1_188,30673862#2,-48563889,12
1_189,30673862#2,1223049032#2,8
1_190,30673862#2,135067339#2,10
1_191,30673862#2,151503390#1,15
1_192,30673862#2,25654957#1,10
1_193,30673862#2,25748726#4,10
1_194,30673862#2,25748820#3,13
1_195,30673862#2,30671462#5,15
1_196,30673862#2,30690502#2,14
1_197,30673862#2,30690502#4,14
1_198,30673862#2,30690502#6,16
1_199,30673862#2,30690562#1,13
1_200,30673862#2,30700001#0,11
1_201,30673862#2,30701540,14
1_202,30690502#2,-25586000#4,18
1_203,30690502#2,-30690505#0,8
1_204,30690502#2,-30690563#0,8
1_205,30690502#2,-48563889,30
1_206,30690502#2,1223049032#2,13
1_207,30690502#2,135067339#2,22
1_208,30690502#2,151503390#1,14
1_209,30690502#2,25654957#1,25
1_210,30690502#2,25748726#4,15
1_211,30690502#2,25748820#3,12
1_212,30690502#2,30671462#5,14
1_213,30690502#2,30690502#4,3
1_214,30690502#2,30690502#6,5
1_215,30690502#2,30690562#1,8
1_216,30690502#2,30700001#0,23
1_217,30690502#2,30701540,26
1_218,30690502#4,-25586000#4,22
1_219,30690502#4,-30690505#0,6
1_220,30690502#4,-30690563#0,12
1_221,30690502#4,-48563889,34
1_222,30690502#4,1223049032#2,17
1_223,30690502#4,135067339#2,26
1_224,30690502#4,151503390#1,18
1_225,30690502#4,25654957#1,29
1_226,30690502#4,25748726#4,19
1_227,30690502#4,25748820#3,16
1_228,30690502#4,30671462#5,18
1_229,30690502#4,30690502#2,5
1_230,30690502#4,30690502#6,3
1_231,30690502#4,30690562#1,12
1_232,30690502#4,30700001#0,27
1_233,30690502#4,30701540,30
1_234,30690502#6,-25586000#4,20
1_235,30690502#6,-30690505#0,4
1_236,30690502#6,-30690563#0,10
1_237,30690502#6,-48563889,32
1_238,30690502#6,1223049032#2,15
1_239,30690502#6,135067339#2,24
1_240,30690502#6,151503390#1,16
1_241,30690502#6,25654957#1,27
1_242,30690502#6,25748726#4,17
1_243,30690502#6,25748820#3,14
1_244,30690502#6,30671462#5,16
1_245,30690502#6,30690502#2,3
1_246,30690502#6,30690502#4,5
1_247,30690502#6,30690562#1,10
1_248,30690502#6,30700001#0,25
1_249,30690502#6,30701540,28
1_250,30690506#1,-25586000#4,10
1_251,30690506#1,-30690505#0,9
1_252,30690506#1,-30690563#0,15
1_253,30690506#1,-48563889,37
1_254,30690506#1,1223049032#2,20
1_255,30690506#1,135067339#2,29
1_256,30690506#1,151503390#1,21
1_257,30690506#1,25654957#1,23
1_258,30690506#1,25748726#4,22
1_259,30690506#1,25748820#3,19
1_260,30690506#1,30671462#5,14
1_261,30690506#1,30690502#2,8
1_262,30690506#1,30690502#4,10
1_263,30690506#1,30690502#6,6
1_264,30690506#1,30690562#1,15
1_265,30690506#1,30700001#0,30
1_266,30690506#1,30701540,24
1_267,30690563#0,-25586000#4,24
1_268,30690563#0,-30690505#0,16
1_269,30690563#0,-30690563#0,2
1_270,30690563#0,-48563889,19
1_271,30690563#0,1223049032#2,19
1_272,30690563#0,135067339#2,28
1_273,30690563#0,151503390#1,10
1_274,30690563#0,25654957#1,31
1_275,30690563#0,25748726#4,21
1_276,30690563#0,25748820#3,18
1_277,30690563#0,30671462#5,20
1_278,30690563#0,30690502#2,15
1_279,30690563#0,30690502#4,11
1_280,30690563#0,30690502#6,13
1_281,30690563#0,30690562#1,2
1_282,30690563#0,30700001#0,29
1_283,30690563#0,30701540,32
1_284,30700001#0,-25586000#4,26
1_285,30700001#0,-30690505#0,16
1_286,30700001#0,-30690563#0,16
1_287,30700001#0,-48563889,15
1_288,30700001#0,1223049032#2,11
1_289,30700001#0,135067339#2,8
1_290,30700001#0,151503390#1,18
1_291,30700001#0,25654957#1,18
1_292,30700001#0,25748726#4,13
1_293,30700001#0,25748820#3,16
1_294,30700001#0,30671462#5,24
1_295,30700001#0,30690502#2,17
1_296,30700001#0,30690502#4,17
1_297,30700001#0,30690502#6,19
1_298,30700001#0,30690562#1,16
1_299,30700001#0,30701540,9
1_300,30700001#1,-25586000#4,25
1_301,30700001#1,-30690505#0,15
1_302,30700001#1,-30690563#0,15
1_303,30700001#1,-48563889,14
1_304,30700001#1,1223049032#2,10
1_305,30700001#1,135067339#2,7
1_306,30700001#1,151503390#1,17
1_307,30700001#1,25654957#1,17
1_308,30700001#1,25748726#4,12
1_309,30700001#1,25748820#3,15
1_310,30700001#1,30671462#5,23
1_311,30700001#1,30690502#2,16
1_312,30700001#1,30690502#4,16
1_313,30700001#1,30690502#6,18
1_314,30700001#1,30690562#1,15
1_315,30700001#1,30700001#0,8
1_316,30700001#1,30701540,8
1_317,448630413#15,-25586000#4,16
1_318,448630413#15,-30690505#0,26
1_319,448630413#15,-30690563#0,26
1_320,448630413#15,-48563889,25
1_321,448630413#15,1223049032#2,21
1_322,448630413#15,135067339#2,14
1_323,448630413#15,151503390#1,28
1_324,448630413#15,25654957#1,4
1_325,448630413#15,25748726#4,23
1_326,448630413#15,25748820#3,16
1_327,448630413#15,30671462#5,14
1_328,448630413#15,30690502#2,27
1_329,448630413#15,30690502#4,27
1_330,448630413#15,30690502#6,29
1_331,448630413#15,30690562#1,26
1_332,448630413#15,30700001#0,15
1_333,448630413#15,30701540,5
1_334,48563889,-25586000#4,17
1_335,48563889,-30690505#0,11
1_336,48563889,-30690563#0,11
1_337,48563889,-48563889,2
1_338,48563889,1223049032#2,6
1_339,48563889,135067339#2,21
1_340,48563889,151503390#1,13
1_341,48563889,25654957#1,24
1_342,48563889,25748726#4,7
1_343,48563889,25748820#3,11
1_344,48563889,30671462#5,13
1_345,48563889,30690502#2,12
1_346,48563889,30690502#4,12
1_347,48563889,30690502#6,14
1_348,48563889,30690562#1,11
1_349,48563889,30700001#0,22
1_350,48563889,30701540,25
1_351,50367907#2,-25586000#4,16
1_352,50367907#2,-30690505#0,12
1_353,50367907#2,-30690563#0,12
1_354,50367907#2,-48563889,11
1_355,50367907#2,1223049032#2,7
1_356,50367907#2,135067339#2,9
1_357,50367907#2,151503390#1,14
1_358,50367907#2,25654957#1,8
1_359,50367907#2,25748726#4,9
1_360,50367907#2,25748820#3,12
1_361,50367907#2,30671462#5,14
1_362,50367907#2,30690502#2,13
1_363,50367907#2,30690502#4,13
1_364,50367907#2,30690502#6,15
1_365,50367907#2,30690562#1,12
1_366,50367907#2,30700001#0,10
1_367,50367907#2,30701540,12
1_368,50367907#7,-25586000#4,20
1_369,50367907#7,-30690505#0,17
1_370,50367907#7,-30690563#0,17
1_371,50367907#7,-48563889,16
1_372,50367907#7,1223049032#2,12
1_373,50367907#7,135067339#2,5
1_374,50367907#7,151503390#1,19
1_375,50367907#7,25654957#1,12
1_376,50367907#7,25748726#4,14
1_377,50367907#7,25748820#3,17
1_378,50367907#7,30671462#5,19
1_379,50367907#7,30690502#2,18
1_380,50367907#7,30690502#4,18
1_381,50367907#7,30690502#6,20
1_382,50367907#7,30690562#1,17
1_383,50367907#7,30700001#0,6
1_384,50367907#7,30701540,14
