Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
3_1,-1207872176,-173680979#2,24,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.101351288963656,16.848014927829535,41.09728164732345,16.84307858160294,0.6926795986841763,0.02886164994517401,3.089657841150306,0.009341374167965658,45.0,0.0
3_2,-1207872176,-31785293,5,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.09421243463567,16.847594276471863,41.09371087307764,16.849291052198975,0.7399871053009162,0.14799742106018324,3.089657841150306,0.04790090963764535,45.0,0.0
3_3,-1207872176,-431858308,4,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.09457433490167,16.847640377504526,41.09431864060897,16.848868036711348,0.8588569133899469,0.2147142283474867,3.089657841150306,0.06949450048732476,45.0,0.0
3_4,-1207872176,-50370685,25,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.097596631773314,16.853609114834843,41.09633260091152,16.853055976599734,0.8649716541554822,0.03459886616621929,3.089657841150306,0.011198284064146673,45.0,0.0
3_5,-1207872176,-794480008,16,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.100848149229584,16.852617317751818,41.10207566988899,16.852506071608552,0.6699142140681292,0.04186963837925808,3.089657841150306,0.013551545359362397,45.0,0.0
3_6,-1207872176,-95637907,27,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.09921039349766,16.857093476263653,41.09931390026017,16.857131876843294,0.5781888965561517,0.021414403576153766,3.089657841150306,0.0069309951707082875,45.0,0.0
3_7,-1207872176,101269230#2,32,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.0948531829976,16.854625234616556,41.09474852794223,16.854546207025674,0.5693237140725912,0.017791366064768475,3.089657841150306,0.005758361274769699,45.0,0.0
3_8,-1207872176,108634758#0,28,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.097795170327615,16.8527908424273,41.09810151193486,16.852930909234342,0.7463494727491009,0.02665533831246789,3.089657841150306,0.008627278385798175,45.0,0.0
3_9,-1207872176,1157760112#1,11,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10098576297509,16.85215368870655,41.10069399901464,16.852501766897987,0.5499219473333031,0.04999290430302756,3.089657841150306,0.01618072513958852,45.0,0.0
3_10,-1207872176,1157760112#1-AddedOffRampEdge,12,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10069399901464,16.852501766897987,41.10014423546408,16.85343368091778,0.691787058715484,0.05764892155962366,3.089657841150306,0.018658675013075388,45.0,0.0
3_11,-1207872176,1157760112#1-AddedOnRampEdge,10,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10149846212833,16.851184630435842,41.10098576297509,16.85215368870655,0.6722512832259867,0.06722512832259868,3.089657841150306,0.021758114256939916,45.0,0.0
3_12,-1207872176,1158669976,10,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10226128050579,16.84991892625057,41.10236609957379,16.849769208287043,0.8334909491144782,0.08334909491144782,3.089657841150306,0.026976804292483156,45.0,0.0
3_13,-1207872176,1177928034#2,5,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10164696791585,16.849493004994628,41.10155429604601,16.849587453146114,0.6131876484733447,0.12263752969466896,3.089657841150306,0.03969291617385372,45.0,0.0
3_14,-1207872176,1177928034#4,7,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.101441674211465,16.850060366797287,41.10162574873644,16.85043277210701,0.8456713232436117,0.12081018903480167,3.089657841150306,0.03910147830150118,45.0,0.0
3_15,-1207872176,1177928034#6,9,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10187323450664,16.850519265700957,41.10226128050579,16.84991892625057,0.8693843244651784,0.09659825827390871,3.089657841150306,0.031265034266041686,45.0,0.0
3_16,-1207872176,1177928034#7,10,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10226128050579,16.84991892625057,41.10212098795253,16.849557273781752,0.82793008389854,0.082793008389854,3.089657841150306,0.026796821087162664,45.0,0.0
3_17,-1207872176,1177928034#9,12,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10202949742299,16.849477185555482,41.101893052359,16.84942560576533,0.8941196518116095,0.07450997098430079,3.089657841150306,0.024115929599686704,45.0,0.0
3_18,-1207872176,1207872176,2,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.09848309553264,16.84824790691432,41.09797137080637,16.849701951782066,0.5624228993289095,0.28121144966445477,3.089657841150306,0.09101702004638719,45.0,0.0
3_19,-1207872176,1211804126,25,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10178918891531,16.848691071158175,41.10226374108996,16.849199159034608,0.571366073187871,0.02285464292751484,3.089657841150306,0.007397143665269375,45.0,0.0
3_20,-1207872176,1223054104#0,33,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.10064507934617,16.857798349652736,41.10063306420042,16.857811704770633,0.8004890232095718,0.024257243127562785,3.089657841150306,0.007851109855753996,45.0,0.0
3_21,-1207872176,1223054104#2,35,41.09797137080637,16.849701951782066,41.09848309553264,16.84824790691432,41.100629061952446,16.857881132677438,41.10063414181671,16.857890087546004,0.997094262649273,0.028488407504264943,3.089657841150306,0.009220570357285409,45.0,0.0
