Flow ID,Start Edge ID,End Edge ID,Flow Length,Start From Lat,Start From Lon,Start To Lat,Start To Lon,End From Lat,End From Lon,End To Lat,End To Lon,Random_const,Gamma,Gamma_agg,Gamma_norm,Start Count,End Count
0_2038,48874524,30672980#0,39,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09410258065408,16.854547680343014,41.0940220774019,16.854495884667088,0.5757944408008385,0.01476396002053432,2.595294579921466,0.005688741515031053,45.0,0.0
0_2039,48874524,30672980#6,36,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09290701188394,16.85345153155061,41.09274366748828,16.853398004520955,0.7516500025523853,0.02087916673756626,2.595294579921466,0.0080450084160381,45.0,0.0
0_2040,48874524,30673346,31,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09289989869124,16.857979997773366,41.0924620240455,16.857540225068156,0.7019669136336708,0.02264409398818293,2.595294579921466,0.008725057326196915,45.0,0.0
0_2041,48874524,30674315#11,6,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09762167433529,16.86078183182401,41.0975908593457,16.860854905020272,0.8847228495041854,0.14745380825069757,2.595294579921466,0.05681582714789916,45.0,0.0
0_2042,48874524,30674315#8,3,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09783406893447,16.85935956518292,41.09781757948696,16.860074005211207,0.875845796537322,0.29194859884577395,2.595294579921466,0.11249150717010643,45.0,0.0
0_2043,48874524,30674315#9,4,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09781757948696,16.860074005211207,41.09773009884011,16.860532461562137,0.9777211432135023,0.24443028580337559,2.595294579921466,0.09418209697442981,45.0,0.0
0_2044,48874524,30674359#4,7,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09788351207976,16.86008527251128,41.097886790174485,16.85993247707892,0.8050919881907395,0.11501314117010564,2.595294579921466,0.04431602564884405,45.0,0.0
0_2045,48874524,30674359#5,8,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.097886790174485,16.85993247707892,41.097887056561405,16.859358083149928,0.700795337884513,0.08759941723556412,2.595294579921466,0.03375316925996697,45.0,0.0
0_2046,48874524,30674385#2,8,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09752079197923,16.86113857805688,41.097541272342,16.861158803055236,0.6799787804043494,0.08499734755054368,2.595294579921466,0.032750558725829,45.0,0.0
0_2047,48874524,30674948,28,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09346290764322,16.859512259912492,41.0937563740557,16.85923859402608,0.5363733059753841,0.01915618949912086,2.595294579921466,0.0073811233789501185,45.0,0.0
0_2048,48874524,30675059#0,18,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09575898407665,16.861403291409037,41.09556026737646,16.861799770540163,0.7634877261317914,0.04241598478509952,2.595294579921466,0.01634341824363654,45.0,0.0
0_2049,48874524,30675059#1,19,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09556026737646,16.861799770540163,41.09428507077666,16.861822930016572,0.9210962457847851,0.04847874977814658,2.595294579921466,0.01867947868161215,45.0,0.0
0_2050,48874524,33831688,36,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09717022441964,16.862141610446756,41.09717150257013,16.862346685598727,0.5891577089909827,0.016365491916416185,2.595294579921466,0.00630583211748988,45.0,0.0
0_2051,48874524,48563895#1,38,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.094497059549575,16.854662484304253,41.09459493177244,16.85467607291383,0.9815615381742123,0.025830566794058218,2.595294579921466,0.009952845813302571,45.0,0.0
0_2052,48874524,48563902#0,25,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.093159424293006,16.861119861413044,41.092910609638544,16.861550868324073,0.9705093306764915,0.03882037322705966,2.595294579921466,0.014957983393251016,45.0,0.0
0_2053,48874524,48874527#2,26,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.094611131446,16.86076995428607,41.09433377805168,16.860614722600705,0.5720152032739638,0.0220005847413063,2.595294579921466,0.00847710503135719,45.0,0.0
0_2054,48874524,50077954,26,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,0.6056487742344889,0.02329418362440342,2.595294579921466,0.008975545128718416,45.0,0.0
0_2055,48874524,96606465,26,41.09720965467912,16.86010828803053,41.09782874807601,16.858422322289133,41.09320904205983,16.86036794969964,41.093226008438016,16.859824905081403,0.9238816054996828,0.035533907903833956,2.595294579921466,0.013691666517836761,45.0,0.0
0_2056,50077954,-131752097#1,21,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09628587040379,16.863506396736675,41.09627339570725,16.863759660301465,0.8654135123673967,0.04121016725559032,2.6950713369432324,0.0152909374570883,44.0,52.0
0_2057,50077954,-25654991#0,18,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09267829914716,16.854073630954087,41.09207574955028,16.85389154719994,0.6540888898807253,0.03633827166004029,2.6950713369432324,0.013483231839516129,44.0,52.0
0_2058,50077954,-33831688,28,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09717150257013,16.862346685598727,41.09717022441964,16.862141610446756,0.9430401442509755,0.03368000515182055,2.6950713369432324,0.012496888186277337,44.0,52.0
0_2059,50077954,-48874524,21,41.094481033476846,16.855484180652265,41.09590934506375,16.85589778274809,41.09782874807601,16.858422322289133,41.09720965467912,16.86010828803053,0.5000471417373852,0.023811768654161198,2.6950713369432324,0.008835301807323831,44.0,52.0
