Episode,Reward Min,Reward Mean,Reward Max,Episode Length,Timestamp,Checkpoint
1,-9.0,20.902272727272727,35.5,89.6590909090909,2024-11-02 11:01:09,algorithm_state.pkl
2,-9.0,23.809876543209874,35.5,98.09876543209876,2024-11-02 11:20:21,algorithm_state.pkl
3,-9.0,24.865,35.5,100.84,2024-11-02 11:54:12,algorithm_state.pkl
4,-9.0,20.383,35.5,99.24,2024-11-02 12:13:53,algorithm_state.pkl
5,-10.5,4.752999999999999,32.5,56.89,2024-11-02 12:30:45,algorithm_state.pkl
6,-9.0,1.8219999999999998,28.5,44.55,2024-11-02 12:48:02,algorithm_state.pkl
7,-10.5,2.612,29.5,46.46,2024-11-02 13:04:23,algorithm_state.pkl
