Episode,Reward Min,Reward Mean,Reward Max,Episode Length,Timestamp,Checkpoint
1,-9.5,13.803603603603602,23.0,36.0,2024-11-21 19:08:00,algorithm_state.pkl
2,-8.5,14.908411214953272,23.5,37.28971962616822,2024-11-21 19:34:15,algorithm_state.pkl
3,-9.5,14.114545454545453,25.0,36.24545454545454,2024-11-21 19:53:47,algorithm_state.pkl
4,-9.5,12.434166666666668,23.0,33.44166666666667,2024-11-21 20:13:31,algorithm_state.pkl
5,-9.0,14.76608695652174,27.5,34.69565217391305,2024-11-21 20:33:00,algorithm_state.pkl
6,-9.5,15.644642857142857,24.4,35.830357142857146,2024-11-21 20:56:40,algorithm_state.pkl
