Episode,Reward Min,Reward Mean,Reward Max,Episode Length,Timestamp,Checkpoint
1,-10.2,57.270270270270245,73.69999999999999,104.97297297297297,2024-10-15 01:37:34,algorithm_state.pkl
2,-10.2,50.28235294117645,74.79999999999998,93.38823529411765,2024-10-15 02:11:58,algorithm_state.pkl
3,-10.2,42.03599999999999,75.9,79.78,2024-10-15 02:48:41,algorithm_state.pkl
4,-10.2,42.645999999999994,79.20000000000002,79.06,2024-10-15 03:19:45,algorithm_state.pkl
5,-10.2,46.230999999999995,79.20000000000002,83.74,2024-10-15 03:43:25,algorithm_state.pkl
6,-10.2,21.053,77.0,51.38,2024-10-15 04:12:18,algorithm_state.pkl
7,-10.2,6.600763358778621,68.19999999999996,30.580152671755727,2024-10-15 04:42:57,algorithm_state.pkl
