datetime,free_flow_speed,traffic_speed,density_factor,number_of_vehicles,points
2024-07-02T07:00:00+02:00,10.32857142857143,10.1671875,1.0158730158730158,160,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T08:00:00+02:00,10.32857142857143,10.04942084942085,1.027777777777778,162,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T09:00:00+02:00,10.32857142857143,9.972413793103447,1.0357142857142858,163,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T10:00:00+02:00,10.32857142857143,9.89657794676806,1.0436507936507937,164,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T13:00:00+02:00,10.32857142857143,10.010769230769231,1.0317460317460319,162,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T14:00:00+02:00,10.32857142857143,10.04942084942085,1.027777777777778,162,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T15:00:00+02:00,10.32857142857143,10.010769230769231,1.0317460317460319,162,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T18:00:00+02:00,10.32857142857143,9.972413793103447,1.0357142857142858,163,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T19:00:00+02:00,10.32857142857143,10.12762645914397,1.0198412698412698,160,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T20:00:00+02:00,10.32857142857143,10.1671875,1.0158730158730158,160,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
2024-07-02T21:00:00+02:00,10.32857142857143,10.207058823529412,1.0119047619047619,159,"[{'latitude': 41.09723, 'longitude': 16.86248}, {'latitude': 41.09731, 'longitude': 16.86251}, {'latitude': 41.09739, 'longitude': 16.86253}]"
