flow_id,start_point_lat,start_point_lon,via_point_1_lat,via_point_1_lon,via_point_2_lat,via_point_2_lon,end_point_lat,end_point_lon
flow_4_0,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953
flow_4_1,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212
flow_4_2,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10888943814199,16.85603017646436,41.10939348647096,16.855007437640243
flow_4_3,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791
flow_4_4,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006
flow_4_5,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772
flow_4_6,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208
flow_4_7,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295
flow_4_8,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756
flow_4_9,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593
flow_4_10,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272
flow_4_11,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062
flow_4_12,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573
flow_4_13,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.106763993263314,16.853544489327305,41.10586575211826,16.853629734176355
flow_4_14,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.104058750589815,16.85390531064681,41.104854405575175,16.85383635754744
flow_4_15,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.104241848915706,16.852339159437378,41.10301262752712,16.852438574025896
flow_4_16,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.1020049738588,16.856644941095766,41.10326561352771,16.856379181688784
flow_4_17,41.106150407173736,16.839447730868756,41.1069737608908,16.8478332074144,41.10326307854501,16.856240261410846,41.1020049738588,16.856644941095766
flow_4_18,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953
flow_4_19,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212
flow_4_20,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10888943814199,16.85603017646436,41.10939348647096,16.855007437640243
flow_4_21,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791
flow_4_22,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006
flow_4_23,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772
flow_4_24,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208
flow_4_25,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295
flow_4_26,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756
flow_4_27,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593
flow_4_28,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272
flow_4_29,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062
flow_4_30,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573
flow_4_31,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.106763993263314,16.853544489327305,41.10586575211826,16.853629734176355
flow_4_32,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.104058750589815,16.85390531064681,41.104854405575175,16.85383635754744
flow_4_33,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.104241848915706,16.852339159437378,41.10301262752712,16.852438574025896
flow_4_34,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.1020049738588,16.856644941095766,41.10326561352771,16.856379181688784
flow_4_35,41.10397951428041,16.847630876135593,41.10357239370584,16.849347341324286,41.10326307854501,16.856240261410846,41.1020049738588,16.856644941095766
flow_4_36,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10568244199847,16.853647084802333,41.10501918430848,16.853716788029953
flow_4_37,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10567667985701,16.85350139992,41.10655366468042,16.85214501267212
flow_4_38,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10888943814199,16.85603017646436,41.10939348647096,16.855007437640243
flow_4_39,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10760995155661,16.857018182751133,41.107409312693626,16.8583053565791
flow_4_40,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.1076655501806,16.853482677393657,41.1076459918036,16.85339947923006
flow_4_41,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10745802857694,16.853291775558137,41.1073338131884,16.85340951411772
flow_4_42,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10734707485234,16.853676884182715,41.10746982861199,16.853767510732208
flow_4_43,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10887945860232,16.855291051507262,41.10861173431363,16.854213003321295
flow_4_44,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.1069737608908,16.8478332074144,41.106150407173736,16.839447730868756
flow_4_45,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10397951428041,16.847630876135593
flow_4_46,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.107787793577664,16.858261368905033,41.10843939498842,16.85693747474272
flow_4_47,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.10357239370584,16.849347341324286,41.10403927028676,16.849306737173062
flow_4_48,41.10403927028676,16.849306737173062,41.10357239370584,16.849347341324286,41.107317336305385,16.858674438324883,41.10722590625396,16.85936114348573
