flow_id,start_point_lat,start_point_lon,via_point_1_lat,via_point_1_lon,via_point_2_lat,via_point_2_lon,end_point_lat,end_point_lon
flow_1_0,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_1,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_2,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_3,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_4,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_5,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_6,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_7,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_8,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_9,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_10,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_11,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_12,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_13,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_14,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_15,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_16,41.10163426180409,16.86933420384833,41.10078723952925,16.86923766102467,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_17,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_18,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_19,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_20,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_21,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_22,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_23,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_24,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_25,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_26,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_27,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_28,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_29,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_30,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_31,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_32,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_33,41.09680143358644,16.863646948023916,41.09685642664094,16.863488115976995,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_34,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_35,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_36,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_37,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_38,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_39,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_40,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_41,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_42,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_43,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_44,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_45,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_46,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_47,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_48,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_49,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_50,41.102078649965726,16.86921998971464,41.10229020657099,16.868433397164882,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_51,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_52,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_53,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_54,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_55,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_56,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_57,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_58,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_59,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_60,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_61,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_62,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_63,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_64,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_65,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_66,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_67,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_68,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_69,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_70,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_71,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_72,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_73,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_74,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_75,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_76,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_77,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_78,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_79,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_80,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_81,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_82,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_83,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_84,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_85,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_86,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_87,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_88,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_89,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_90,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_91,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_92,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_93,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_94,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_95,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_96,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_97,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_98,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_99,41.09747620861241,16.86257045590178,41.09756892310376,16.862579862872877,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_100,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_101,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_102,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_103,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_104,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_105,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_106,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_107,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_108,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_109,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_110,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_111,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_112,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_113,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_114,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_115,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_116,41.09708228313231,16.867651000294053,41.09729008762724,16.867617476071022,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_117,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_118,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_119,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_120,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_121,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_122,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_123,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_124,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
flow_1_125,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09886110613235,16.860758953538713,41.09884523887303,16.861517955266983
flow_1_126,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09927860559117,16.865519653414392,41.09925612994945,16.864799452865125
flow_1_127,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.099072351157446,16.866752896365707,41.09910222740107,16.8672992193472
flow_1_128,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09634224775083,16.86572147902634,41.09628283259864,16.865635972974
flow_1_129,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.0961397861059,16.865625375545516,41.09605786082924,16.865745101775993
flow_1_130,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09605276753405,16.865853785979894,41.09634703494554,16.865887477320282
flow_1_131,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.09685642664094,16.863488115976995,41.09680143358644,16.863646948023916
flow_1_132,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.102498290143565,16.860899276440428,41.10270204612888,16.861667977530942
flow_1_133,41.0989200098838,16.863439173864425,41.09895558773447,16.86380668798977,41.10229020657099,16.868433397164882,41.102078649965726,16.86921998971464
flow_1_134,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09729008762724,16.867617476071022,41.09708228313231,16.867651000294053
flow_1_135,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.0973344462996,16.866292287099714,41.097319579520544,16.86669277659945
flow_1_136,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09685642664094,16.863488115976995,41.09670645262663,16.863482566280805
flow_1_137,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.0981869982295,16.86245265616856,41.09789524873281,16.86194002501164
flow_1_138,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09900140311453,16.86453218909577,41.098487930276825,16.864507423292036
flow_1_139,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.10200204108037,16.86087883349133,41.102498290143565,16.860899276440428
flow_1_140,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.09720839325397,16.862527405085252,41.09738830286481,16.86255332618103
flow_1_141,41.09935383789113,16.867280508752753,41.099312227748094,16.866307685062647,41.10078723952925,16.86923766102467,41.10163426180409,16.86933420384833
