lengthInMeters,travelTimeInSeconds,departureTime,noTrafficTravelTimeInSeconds,historicTrafficTravelTimeInSeconds,liveTrafficIncidentsTravelTimeInSeconds,points
131,44,2024-07-01T00:00:00+02:00,44,44,44,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,44,2024-07-01T01:00:00+02:00,44,44,44,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,44,2024-07-01T02:00:00+02:00,44,44,44,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,44,2024-07-01T03:00:00+02:00,44,44,44,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,45,2024-07-01T04:00:00+02:00,44,45,45,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,45,2024-07-01T05:00:00+02:00,44,45,45,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,45,2024-07-01T06:00:00+02:00,44,45,45,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,46,2024-07-01T07:00:00+02:00,44,46,46,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,51,2024-07-01T08:00:00+02:00,44,51,51,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,56,2024-07-01T09:00:00+02:00,44,56,56,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,59,2024-07-01T10:00:00+02:00,44,59,59,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,62,2024-07-01T11:00:00+02:00,44,62,62,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,62,2024-07-01T12:00:00+02:00,44,62,62,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,59,2024-07-01T13:00:00+02:00,44,59,59,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,52,2024-07-01T14:00:00+02:00,44,52,52,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,49,2024-07-01T15:00:00+02:00,44,49,49,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,51,2024-07-01T16:00:00+02:00,44,51,51,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,56,2024-07-01T17:00:00+02:00,44,56,56,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,60,2024-07-01T18:00:00+02:00,44,60,60,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,62,2024-07-01T19:00:00+02:00,44,62,62,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,58,2024-07-01T20:00:00+02:00,44,58,58,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,50,2024-07-01T21:00:00+02:00,44,50,50,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,44,2024-07-01T22:00:00+02:00,44,44,44,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
131,44,2024-07-01T23:00:00+02:00,44,44,44,"[{'latitude': 40.59207, 'longitude': 17.11569}, {'latitude': 40.59205, 'longitude': 17.11569}, {'latitude': 40.59172, 'longitude': 17.11555}, {'latitude': 40.59162, 'longitude': 17.116}, {'latitude': 40.59149, 'longitude': 17.11656}]"
